PaperID	Author	Title	Source	PubYear	Volume	Issue	StartPage	EndPage	StartYear	EndYear	Months	Areakm2	NumCams	CamDays
116	"Baha-El-Din, Laila; Henschel, Philipp; Aba'a, Rostand; Abernethy, Kate; Bohm, Torsten; Bout, Nicolas; Coad, Lauren; Head, Josephine; Inoue, Eiji; Lahm, Sally; Lee, Michelle E.; Maisels, Fiona; Rabanal, Luisa; Starkey, Malcolm; Taylor, Gemma; Vanthome, Hadrien; Nakashima, Yoshihiro; Hunter, Luke"	Notes on the distribution and status of small carnivores in Gabon	Small Carnivore Conservation	2013	48		19	29	2002	2012				
117	"Bahaa-el-Din, Laila; Sollmann, Rahel; Hunter, Luke T. B.; Slotow, Rob; Macdonald, David W.; Henschel, Philipp"	Effects of human land-use on Africa's only forest-dependent fetid: The African golden cat Caracal aurata	BIOLOGICAL CONSERVATION	2016	199		1	9			4	100	198	25020
118	"Bahaa-el-din, Laila; Henschel, Philipp; Butynski, Thomas M.; Macdonald, David W.; Mills, David; Slotow, Rob; Hunter, Luke"	The African golden cat Caracal aurata: Africa's least-known felid	MAMMAL REVIEW	2015	45	1	63	77						
119	"Bahaa-el-Din, Laila; Henschel, Philipp; Slotow, Rob; MacDonald, David W.; Hunter, Luke"	Systematic survey efforts of the African golden cat - Part 1. Results from Gabon.	Cat News	2011	55	1	26	28				21	46	5268
120	"Baker, Gretchen M."	QUANTIFYING WILDLIFE USE OF CAVE ENTRANCES USING REMOTE CAMERA TRAPS	JOURNAL OF CAVE AND KARST STUDIES	2015	77	3	200	210	2013	2013	4		7	372
122	"Baker, M. C.; Mcshea, W. J.; Bhumpakpan, N.; Sukmasuang, R.; Sisuruk, N.; Siripattaranukul, K.; Howard, J. G."	A Spotted Linsang Prionodon pardicolor observation from eastern Thailand	Small Carnivore Conservation	2012	47		58	59	2011	2012	3			2504
123	"Balbuena, Diego; Alonso, Alfonso; Panta, Margot; Garcia, Alan; Gregory, Tremaine"	Mitigating Tropical Forest Fragmentation with Natural and Semi-Artificial Canopy Bridges	DIVERSITY-BASEL	2019	11	4			2017	2018	14		12	4390
124	"Balestrieri, Alessandro; Ruiz-Gonzalez, Aritz; Vergara, Maria; Capelli, Enrica; Tirozzi, Pietro; Alfino, Sara; Minuti, Gianmarco; Prigioni, Claudio; Saino, Nicola"	Pine marten density in lowland riparian woods: A test of the Random Encounter Model based on genetic data	MAMMALIAN BIOLOGY	2016	81	5	439	446	2015	2015	2	12		494
125	"Balestrieri, Alessandro; Cardarelli, Elisa; Pandini, Michela; Remonti, Luigi; Saino, Nicola; Prigioni, Claudio"	Spatial organisation of European badger (Meles meles) in northern Italy as assessed by camera-trapping	EUROPEAN JOURNAL OF WILDLIFE RESEARCH	2016	62	2	219	226	2013	2014	4			754
126	"Balme, G."	Baited camera-trap surveys - Marginally more precise but at what cost? A response to du Preez et al. (2014)	BIOLOGICAL CONSERVATION	2014	179		144	145						
127	"Balme, Guy; Rogan, Matt; Thomas, Lisa; Pitman, Ross; Mann, Gareth; Whittington-Jones, Gareth; Midlane, Neil; Broodryk, Mark; Broodryk, Kerryn; Campbell, Michelle; Alkema, Marc; Wright, Dave; Hunter, Luke"	"Big cats at large: Density, structure, and spatio-temporal patterns of a leopard population free of anthropogenic mortality"	POPULATION ECOLOGY	2019	61	3	256	267	2017	2017	2	91	74	3358
128	"Balme, Guy A.; Slotow, Rob; Hunter, Luke T. B."	Impact of conservation interventions on the dynamics and persistence of a persecuted leopard (Panthera pardus) population	BIOLOGICAL CONSERVATION	2009	142	11	2681	2690						
129	"Balme, Guy A.; Hunter, Luke T. B.; Slotow, Rob"	Evaluating Methods for Counting Cryptic Carnivores	JOURNAL OF WILDLIFE MANAGEMENT	2009	73	3	433	441	2005	2005	3		30	4800
130	"Banks, Chris B.; Robertson, Peter; Magrath, Michael J. L.; Harley, Dan"	Searching for the Grassland Earless Dragon &ITTympanocryptis pinguicolla&IT in western Victoria	Victorian Naturalist (Blackburn)	2017	134	6	187	198	2014	2016	7			3950
131	"Baral, Rishi; Gurung, Raj Bahadur; Gurung, Raj Kumar; Yadav, Shailendra Kumar; Ghimirey, Yadav"	"A leopard cat with its kittens camera trapped in Annapurna Conservation Area, Nepal."	Cat News	2019	69		32	33	2018	2018	1		10	180
132	"Barasona, J. A.; Vicente, J.; Diez-Delgado, I.; Aznar, J.; Gortazar, C.; Torres, M. J."	Environmental Presence of Mycobacterium tuberculosis Complex in Aggregation Points at the Wildlife/Livestock Interface	TRANSBOUNDARY AND EMERGING DISEASES	2017	64	4	1148	1158	2011	2011	3			5307
133	"Barasona, J. A.; VerCauteren, K. C.; Saklou, N.; Gortazar, C.; Vicente, J."	Effectiveness of cattle operated bump gates and exclusion fences in preventing ungulate multi-host sanitary interaction	PREVENTIVE VETERINARY MEDICINE	2013	111	02-Jan	42	50	2011	2011	2		16	
134	"Barbosa, Lucineia; Franca, Isadora; Hernandez Ruz, Emil Jose"	First records of Theobroma speciosum fruits dispersion.	Revista de la Academia Colombiana de Ciencias Exactas Fisicas y Naturales	2019	43	168	518	520	2017	2017	1	0.01	10	50
135	"Barbry, Thomas; Gallardo, Giovana"	"First camera trap photos of the Andean cat in the Sajama National Park and Natural Area of Integrated Management, Boliva [Bolivia]."	Cat News	2006	44		23	23	2005	2005			4	
136	"Barrett, Brendan J.; Monteza-Moreno, Claudio M.; Dogandzic, Tamara; Zwyns, Nicolas; Ibanez, Alicia; Crofoot, Margaret C."	"Habitual stone-tool-aided extractive foraging in white-faced capuchins, Cebus capucinus"	ROYAL SOCIETY OPEN SCIENCE	2018	5	8			2017	2018	12			4146
137	"Barrull, J.; Mate, I.; Ruiz-Olmo, J.; Casanovas, J. G.; Gosalbez, J.; Salicru, M."	Factors and mechanisms that explain coexistence in a Mediterranean carnivore assemblage: An integrated study based on camera trapping and diet	MAMMALIAN BIOLOGY	2014	79	2	123	131	2006	2007	9	75	5	375
138	"Bartlow, Andrew W.; Kachmar, Michael; Lichti, Nathanael; Swihart, Robert K.; Stratford, Jeffrey A.; Steele, Michael A."	Does multiple seed loading in Blue Jays result in selective dispersal of smaller acorns?	INTEGRATIVE ZOOLOGY	2011	6	3	235	243	2008	2009	5	0.1	2	
139	"Basak, Krishnendu; Ahmed, Moiz; Suraj, M.; Sinha, Chiranjivi; Reddy, B. Vivekananda; Yadav, O.P.; Mondal, Krishnendu"	"First picture and temporal activity of rusty-spotted cat from Chhattisgarh, Central India."	Cat News	2018	67		27	28	2016	2017				
140	"Bashir, Tawqir; Bhattacharya, Tapajit; Poudyal, Kamal; Sathyakumar, Sambandam"	"FIRST CAMERA TRAP RECORD OF RED PANDA AILURUS FULGENS (CUVIER, 1825) (MAMMALIA: CARNIVORA: AILURIDAE) FROM KHANGCHENDZONGA, SIKKIM, INDIA"	Journal of Threatened Taxa	2019	11	8	14056	14061	2008	2011		182	27	6910
141	"Bashir, Tawqir; Bhattacharya, Tapajit; Poudyal, Kamal; Roy, Manjari; Sathyakumar, Sambandam"	"Precarious status of the Endangered dhole Cuon alpinus in the high elevation Eastern Himalayan habitats of Khangchendzonga Biosphere Reserve, Sikkim, India"	ORYX	2014	48	1	125	132	2009	2010				6278
142	"Bashir, Tawqir; Bhattacharya, Tapajit; Poudyal, Kamal; Sathyakumar, Sambandam; Qureshi, Qamar"	Estimating leopard cat Prionailurus bengalensis densities using photographic captures and recaptures	WILDLIFE BIOLOGY	2013	19	4	462	472	2009	2009	2	182		1109
143	"Bassi, Elena; Battocchio, Daniele; Marcon, Andrea; Stahlberg, Sophie; Apollonio, Marco"	Scavenging on ungulate carcasses in a mountain forest area in Northern Italy	MAMMAL STUDY	2018	43	1	33	43	2010	2013	36			
144	"Bastos Neto, Omar Junqueira; Ribeiro de Oliveira, Elisa Girardi; de Souza, Danielle Paiva; Mello, Bruno Felipe; Simoes Amorim, Thiago Orion; Pedretti Gomes, Karla Cristina; Andriolo, Artur"	"Mammals of particular periurban forest fragment in Juiz de Fora, Minas Gerais, Brazil."	Revista Brasileira de Zoociencias	2009	11	3	269	276						
146	"Battocchio, Daniele; Iacolina, Laura; Canu, Antonio; Mori, Emiliano"	How much does it cost to look like a pig in a wild boar group?	BEHAVIOURAL PROCESSES	2017	138		123	126	2011	2016			7	1785
147	"Bauer, JW; Logan, KA; Sweanor, LL; Boyce, WM"	Scavenging behavior in puma	SOUTHWESTERN NATURALIST	2005	50	4	466	471	2001	2003	34			
148	"Beaudrot, Lydia; Acevedo, Miguel A.; Lessard, Jean-Philippe; Zvoleff, Alex; Jansen, Patrick A.; Sheil, Douglas; Rovero, Francesco; O'Brien, Timothy; Larney, Eileen; Fletcher, Christine; Andelman, Sandy; Ahumada, Jorge"	Local temperature and ecological similarity drive distributional dynamics of tropical mammals worldwide	GLOBAL ECOLOGY AND BIOGEOGRAPHY	2019	28	7	976	991	2007	2016	10	994	420	126000
149	"Beaudrot, Lydia; Ahumada, Jorge; O'Brien, Timothy G.; Jansen, Patrick A."	Detecting tropical wildlife declines through camera-trap monitoring: an evaluation of the Tropical Ecology Assessment and Monitoring protocol	ORYX	2019	53	1	126	129	2007	2014		994	420	100800
150	"Beaudrot, Lydia; Acevedo, Miguel; Lessard, Jean-Philippe; Sheil, Douglas; Larney, Eileen; Wright, Patricia; Ahumada, Jorge"	Distributional shifts in a biodiversity hotspot	BIOLOGICAL CONSERVATION	2018	228		252	258	2010	2015	6	142	60	10800
151	"Beaudrot, Lydia; Kroetz, Kailin; Alvarez-Loayza, Patricia; Amaral, Ieda; Breuer, Thomas; Fletcher, Christine; Jansen, Patrick A.; Kenfack, David; Moreira Lima, Marcela Guimaraes; Marshall, Andrew R.; Martin, Emanuel H.; Ndoundou-Hockemba, Mireile; O'Brien, Timothy; Razafimahaimodison, Jean Claude; Romero-Saltos, Hugo; Rovero, Francesco; Roy, Cisquet Hector; Sheil, Douglas; Silva, Carlos E. F.; Spironello, Wilson Roberto; Valencia, Renato; Zvoleff, Alex; Ahumada, Jorge; Andelman, Sandy"	Limited carbon and biodiversity co-benefits for tropical forest mammals and birds	ECOLOGICAL APPLICATIONS	2016	26	4	1098	1111				1680	840	25200
154	"Behrendorff, Linda; Leung, Luke K. -P.; McKinnon, Allan; Hanger, Jon; Belonje, Grant; Tapply, Jenna; Jones, Darryl; Allen, Benjamin L."	Insects for breakfast and whales for dinner: the diet and body condition of dingoes on Fraser Island (K'gari)	SCIENTIFIC REPORTS	2016	6									
155	"Beirne, Christopher; Pillco-Huarcaya, Ruthmery; Jennifer Serrano-Rojas, Shirley; Whitworth, Andrew"	Terrestrial camera traps: essential tool for the detection and future monitoring of the Critically Endangered Sira curassow Pauxi koepckeae	ENDANGERED SPECIES RESEARCH	2017	32		145	152	2015	2015	6		21	2823
156	"Beisiegel, Beatriz M."	"First camera trap record of bush dogs in the state of Sao Paulo, Brazil."	Canid News	2009	12	5	1	5			31			4818
157	"Belant, Jerrold L.; Yancho, Stephen E.; Struthers, Kimberly S."	Does the cougar inhabit Sleeping Bear Dunes National Lakeshore?	NATURAL AREAS JOURNAL	2006	26	4	370	375	2004	2005	6		7	863
158	"Belbachir, Farid; Pettorelli, Nathalie; Wacher, Tim; Belbachir-Bazi, Amel; Durant, Sarah M."	Monitoring Rarity: The Critically Endangered Saharan Cheetah as a Flagship Species for a Threatened Ecosystem	PLOS ONE	2015	10	1			2008	2010	5	2551	40	5229
159	"Belcher, CA"	"Susceptibility of the tiger quoll, Dasyurus maculatus, and the eastern quoll, D-viverrinus, to 1080-poisoned baits in control programmes for vertebrate pests in eastern Australia"	WILDLIFE RESEARCH	1998	25	1	33	40	1994	1995	7			
160	"Bellan, Steve E.; Gimenez, Olivier; Choquet, Remi; Getz, Wayne M."	A hierarchical distance sampling approach to estimating mortality rates from opportunistic carcass surveillance data	METHODS IN ECOLOGY AND EVOLUTION	2013	4	4	361	369						
161	"Bellis, Mark A.; Griffin, Curtice R.; Warren, Paige; Jackson, Scott D."	"UTILIZING A MULTI-TECHNIQUE, MULTI-TAXA APPROACH TO MONITORING WILDLIFE PASSAGEWAYS IN SOUTHERN VERMONT."	Oecologia Australis	2013	17	1	111	128	2006	2007			3	276
164	"Beltrao, Mayara G.; Feijo, Anderson; Albuquerque, Anna Carolina F.; Freitas, Getulio L.; Rocha, Fabiana Lopes"	"Recording of relict ocelot (Leopardus pardalis) and South American coati (Nasua nasua) populations in the biodiversity hotspot Pernambuco Endemism Center, Northern Atlantic Forest, Brazil"	MAMMALIA	2019	83	3	298	306	2015	2017	18	5.4		1813
165	"Bengsen, Andrew; Robinson, Rhett; Chaffey, Cameron; Gavenlock, Jason; Hornsby, Vanessa; Hurst, Rob; Fosdick, Mark"	Camera trap surveys to evaluate pest animal control operations	ECOLOGICAL MANAGEMENT & RESTORATION	2014	15	1	97	100	2011	2012				3097
166	"Bengsen, Andrew"	Effects of coordinated poison-baiting programs on survival and abundance in two red fox populations	WILDLIFE RESEARCH	2014	41	3	194	202	2012	2013		772		2839
167	"Bengsen, Andrew; Butler, John; Masters, Pip"	Estimating and indexing feral cat population abundances using camera traps	WILDLIFE RESEARCH	2011	38	8	732	739	2010	2011	1		36	1080
168	"Bengsen, Andrew J.; Leung, Luke K. -P.; Lapidge, Steven J.; Gordon, Iain J."	Using a General Index Approach to Analyze Camera-Trap Abundance Indices	JOURNAL OF WILDLIFE MANAGEMENT	2011	75	5	1222	1227	2007	2009		10		4415
169	"Bennett, Daniel"	The Use of an External Telemetric Device on Varanus olivaceus.	Biawak	2014	8	2	66	71						
170	"Berentsen, Are R.; Johnson, Shylo R.; VerCauteren, Kurt C."	Bait matrix flavor preference by mongoose (Herpestes auropunctatus) in Puerto Rico: Implications for Oral Rabies Vaccination	CARIBBEAN JOURNAL OF SCIENCE	2014	48	1	52	58	2012	2012	2			322
171	"Bergos, Lucia; Grattarola, Florencia; Barreneche, Juan Manuel; Hernandez, Daniel; Gonzalez, Solana"	Fogones de Fauna: An Experience of Participatory Monitoring of Wildlife in Rural Uruguay	SOCIETY & ANIMALS	2018	26	2	171	185	2013			25	8	
172	"Bernard, Henry; Joseph, Nellcy; Baking, Esther Lonnie; Ean, Tung Siaw; Tachiki, Yasuyuki; Oram, Felicity; Seelan, Jaya Seelan Sathiya; Khan, Faisal Ali Anwarali"	"Animal use of rehabilitated formerly fire damaged peat-swamp forest in western Sabah, Malaysia"	RAFFLES BULLETIN OF ZOOLOGY	2019	67		660	670	2017	2018	10	7.3	20	1227
173	"Bernard, Henry; Ahmad, Abdul Hamid; Brodie, Jedediah; Giordano, Anthony J.; Lakim, Maklarin; Amat, Rahimatsah; Hue, Sharon Koh Pei; Khee, Lee Shan; Tuuga, Augustine; Malim, Peter Titol; Lim-Hasegawa, Darline; Wai, Yap Sau; Sinun, Waidi"	"CAMERA-TRAPPING SURVEY OF MAMMALS IN AND AROUND IMBAK CANYON CONSERVATION AREA IN SABAH, MALAYSIAN BORNEO"	RAFFLES BULLETIN OF ZOOLOGY	2013	61	2	861	870					80	1436
174	"Berry, Lainie"	Identifying nest-predator species in a southern Victorian woodland using remotely triggered cameras at artificial nests	Corella	2002	26	1	24	26						220
175	"Bersacola, Elena; Sastramidjaja, Wiwit; Rayadin, Yaya; Macdonald, David; Cheyne, Susan M."	Occupancy patterns of ungulates and pig-tailed macaques across regenerating and anthropogenic forests on Borneo	HYSTRIX-ITALIAN JOURNAL OF MAMMALOGY	2019	30	2	126	133	2008	2014	65	591		94964
176	"Beutel, Tanja; Reineking, Bjoern; Tiesmeyer, Annika; Nowak, Carsten; Heurich, Marco"	Spatial patterns of co-occurrence of the European wildcat Felis silvestris silvestris and domestic cats Felis silvestris catus in the Bavarian Forest National Park	WILDLIFE BIOLOGY	2017					2008	2015		394	54	62214
177	"Bezerra, B. M.; Bastos, M.; Souto, A.; Keasey, M. P.; Eason, P.; Schiel, N.; Jones, G."	"Camera Trap Observations of Nonhabituated Critically Endangered Wild Blonde Capuchins, Sapajus flavius (Formerly Cebus flavius)"	INTERNATIONAL JOURNAL OF PRIMATOLOGY	2014	35	5	895	907	2010	2012	15			92
178	"Bhattacharya, Ankita; Chatterjee, Nilanjan; Angrish, Kunal; Shrotriya, Shivam; Sinha, Bitapi C.; Habib, Bilal"	"First photographic evidence of snow leopard from Lippa Asrang Wildlife Sanctuary, India."	Cat News	2019	69		17	18	2018	2018	1	31	8	240
179	"Bhattacharya, Ankita; Habib, Bilal"	Highest elevation record of tiger presence from India.	Cat News	2016	64		24	25	2016	2016	1			
180	"Bhattacharya, Tapajit; Bashir, Tawqir; Poudyal, Kamal; Sathyakumar, Sambandam; Saha, Goutam Kumar"	"Distribution, occupancy and activity patterns of goral (Nemorhaedus goral) and serow (Capricornis thar) in Khangchendzonga Biosphere Reserve, Sikkim, India"	MAMMAL STUDY	2012	37	3	173	181	2009	2010	18		27	6278
182	"Bianchi, R. de C.; Olifiers, N.; Gompper, M. E.; Mourao, G."	Niche partitioning among mesocarnivores in a Brazilian wetland.	PLoS ONE	2016	11	9	e0162893	e0162893	2007	2009	24		12	2238
188	"Bischof, R.; Ali, H.; Kabir, M.; Hameed, S.; Nawaz, M. A."	Being the underdog: an elusive small carnivore uses space with prey and time without enemies	JOURNAL OF ZOOLOGY	2014	293	1	40	48	2011	2012	4		65	
189	"Bischof, Richard; Hameed, Shoaib; Ali, Hussain; Kabir, Muhammad; Younas, Muhammad; Shah, Kursheed A.; Din, Jaffar U.; Nawaz, Muhammad A."	Using time-to-event analysis to complement hierarchical methods when assessing determinants of photographic detectability during camera trapping	METHODS IN ECOLOGY AND EVOLUTION	2014	5	1	44	53	2011	2012	3			2287
191	"Bisi, Francesco; Gagliardi, Alessandra; Cremonesi, Giacomo; Colombo, Roberto; Mazzamuto, Maria Vittoria; Wauters, Lucas Armand; Preatoni, Damiano Giovanni; Martinoli, Adriano"	Distribution of Wildlife and Illegal Human Activities in the Lampi Marine National Park (Myanmar)	ENVIRONMENTAL CONSERVATION	2019	46	2	163	170	2015	2017	18			2404
192	"Bissessur, Prishnee; Bunsy, Yogishah; Baider, Claudia; Florens, Francois Benjamin Vincent"	Non-intrusive systematic study reveals mutualistic interactions between threatened island endemic species and points to more impactful conservation	JOURNAL FOR NATURE CONSERVATION	2019	49		108	117	2016	2017	12			211
193	"Bista, Ashish; Chanchani, Pranav; Warrier, Rekha; Mann, Rohini; Gupta, Mudit; Vattakavan, Joseph"	Detection of Large Indian Civet Viverra zibetha in camera-trap surveys in and around Dudhwa National Park in the Terai Region of North India	Small Carnivore Conservation	2012	47		54	57	2010	2012		2000	538	22494
194	"Black, Caitlin E.; Mumby, Hannah S.; Henley, Michelle D."	Mining morphometrics and age from past survey photographs	FRONTIERS IN ZOOLOGY	2019	16				2003	2017				
195	"Blake, J. G.; Mosquera, D.; Salvador, J."	"Use of mineral licks by mammals and birds in hunted and non-hunted areas of Yasuni National Park, Ecuador"	ANIMAL CONSERVATION	2013	16	4	430	437	2012	2012	2			
196	"Blake, John G.; Loiselle, Bette A."	Annual and spatial variation in composition and activity of terrestrial mammals on two replicate plots in lowland forest of eastern Ecuador	PEERJ	2018	6				2014	2017	8		32	7189
197	"Blake, John G.; Mosquera, Diego; Oiselle, Bette A. L.; Wing, Kelly S.; Omo, David R."	Long-term variation in abundance of terrestrial mammals and birds in eastern Ecuador as measured by photographic rates and occupancy estimates	JOURNAL OF MAMMALOGY	2017	98	4	1168	1178	2005	2015	22			5547
198	"Blake, John G.; Mosquera, Diego; Loiselle, Bette A.; Romo, David; Swing, Kelly"	Effects of human traffic on use of trails by mammals in lowland forest of eastern Ecuador	Neotropical Biodiversity	2017	3	1	57	64	2014	2016	6			1775
199	"Blake, John G.; Mosquera, Diego; Loiselle, Bette A.; Swing, Kelly; Guerra, Jaime; Romo, David"	Spatial and temporal activity patterns of ocelots Leopardus pardalis in lowland forest of eastern Ecuador	JOURNAL OF MAMMALOGY	2016	97	2	455	463	2005	2012				15058
200	"Blake, John G.; Mosquera, Diego; Loiselle, Bette A.; Swing, Kelly; Guerra, Jaime; Romo, David"	TEMPORAL ACTIVITY PATTERNS OF TERRESTRIAL MAMMALS IN LOWLAND RAINFOREST OF EASTERN ECUADOR	ECOTROPICA	2012	18	2	137	146	2005	2012	66		18	7222
201	"Blake, John G.; Guerra, Jaime; Mosquera, Diego; Torres, Rene; Loiselle, Bette A.; Romo, David"	Use of Mineral Licks by White-Bellied Spider Monkeys (Ateles belzebuth) and Red Howler Monkeys (Alouatta seniculus) in Eastern Ecuador	INTERNATIONAL JOURNAL OF PRIMATOLOGY	2010	31	3	471	483	2004	2008				1341
202	"Blake, John G.; Mosquera, Diego; Guerra, Jaime; Romo, David"	"NEW LOCALITY RECORDS AND THE FIRST PHOTOGRAPHS OF LIVING ECHIMYS SATURNUS (DARK TREE RAT, ECHIMYIDAE) FROM EASTERN ECUADOR"	ECOTROPICA	2010	16	2	141	144	2005	2008			32	817
203	"Blecha, Kevin A.; Boone, Randall B.; Alldredge, Mathew W."	Hunger mediates apex predator's risk avoidance response in wildland-urban interface	JOURNAL OF ANIMAL ECOLOGY	2018	87	3	609	622				2700	131	41658
204	"Bluff, Lucas A.; Clausen, Lucy; Hill, Amie; Bramwell, Michael D."	A decade of monitoring the remnant Victorian population of the brush-tailed rock-wallaby (Petrogale penicillata)	Australian Mammalogy	2011	33	2	195	201	2005	2010				1843
205	"Boas Goulart, Fernando Vilas; Caceres, Nilton Carlos; Graipel, Mauricio Eduardo; Tortato, Marcos Adriano; Ghizoni, Ivo Rohling, Jr; Rodrigues Oliveira-Santos, Luiz Gustavo"	Habitat selection by large mammals in a southern Brazilian Atlantic Forest.	Mammalian Biology	2009	74	3	184	192					32	4826
206	"Boast, Lorraine K.; Reeves, Harriet; Klein, Rebecca"	Camera-trapping and capture-recapture models for estimating cheetah density.	Cat News	2015	62		34	37	2009	2010	4			1063
207	"Boesch, Christophe; Kalan, Ammie K.; Agbor, Anthony; Arandjelovic, Mimi; Dieguez, Paula; Lapeyre, Vincent; Kuehl, Hjalmar S."	"Chimpanzees routinely fish for algae with tools during the dry season in Bakoun, Guinea"	AMERICAN JOURNAL OF PRIMATOLOGY	2017	79	3			2014	2015	17	85		
209	"Bogdan, Vlastimil; Junek, Tomas; Vymyslicka, Pavla Junkova"	"Temporal overlaps of feral cats with prey and competitors in primary and human-altered habitats on Bohol Island, Philippines"	PEERJ	2016	4				2014	2014	5			2885
210	"Bogoni, Juliano A.; Graipel, Mauricio E.; de Castilho, Pedro V.; Peroni, Nivaldo"	Development of predatory behaviours in young southern tigrinas (Leopardus guttulus)	MAMMALIA	2017	81	4	421	424	2015	2015	2		10	
